,Unnamed: 0,PARENT
3351,"Welch Center for Prevention, Epidemiology, and Clinical Research, School of Medicine, Johns Hopkins University, Baltimore, Maryland.",Johns Hopkins University]US
3352,"Department of Epidemiology and Biostatistics, University of California-San Francisco, San Francisco, California.",University of California]US
3354,"Department of Surgery, Emory Transplant Center, Emory University School of Medicine, Atlanta, Georgia, USA.",Emory University]US
3356,"Biostatistics, Rho, Durham, North Carolina.",Rho]US
3363,"Center for Transplantation Sciences, Department of Surgery, Massachusetts General Hospital, Boston, Massachusetts, USA.",Harvard University]US
3365,"Department of Biostatistics, Epidemiology and Informatics, Center for Clinical Epidemiology and Biostatistics, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania.",University of Pennsylvania]US
3368,"Division of Gastroenterology and Hepatology, Department of Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA.",University of Pennsylvania]US
3369,"Department of Medicine-Quantitative Health, University of Florida College of Medicine, Florida, USA.",University of Florida]US
3370,"Division of Nephrology, Department of Medicine, School of Medicine, Washington University in St. Louis, St. Louis, Missouri.",Washington University in St. Louis]US
3371,"Section of Nephrology, Hypertension, and Kidney Transplantation, Lewis Katz School of Medicine at Temple University, Philadelphia, Pennsylvania.",Temple University]US
3373,"Department of Family Medicine, Rowan-Virtua School of Osteopathic Medicine, Stratford, NJ.",Rowan University]US
3374,"Department of Surgery, University of Virginia, Charlottesville, Virginia, USA.",University of Virginia]US
3377,"Division of Geriatrics, Department of Medicine, University of Mississippi Medical Center, Jackson, Mississippi.",University of Mississippi]US
3378,"Providence Inland Northwest Health, University of Washington, Spokane, Washington.",Providence Health Inc]US
3380,"School of Medicine, University of Colorado Anschutz Medical Campus, Aurora, Colorado.",University of Colorado]US
3383,"Nephrology Division , Ohio State University Wexner Medical Center , Columbus, Ohio.",Ohio State University]US
3384,"Division of Infectious Diseases, University of Maryland Medical Center, Baltimore, MD.",University of Maryland]US
3387,"Department of Internal Medicine, Section on Nephrology, Wake Forest University School of Medicine, Winston-Salem, North Carolina.",Wake Forest University]US
3388,"Department of Medicine, University of Alabama at Birmingham, Birmingham, Alabama",University of Alabama]US
3391,"Nephrology Associates, PC, Birmingham, Alabama.",Nephrology Associates]US
3392,"University of Wisconsin School of Medicine and Public Health, University of Wisconsin, Madison, Wisconsin.",University of Wisconsin]US
3393,"Department of Transplant and Hepatobiliary Surgery, Henry Ford Health System, Detroit, Michigan, USA. Electronic address: snagai1@hfhs.org.",Henry Ford Health]US
3394,"Division of Nephrology, School of Medicine, Tulane University New Orleans, Louisiana.",Tulane University]US
3398,"University of Pittsburgh and VA Pittsburgh Health Care System, Pittsburgh, Pennsylvania.",University of Pittsburgh]US
3403,"Department of Epidemiology, University of North Carolina, Chapel Hill, North Carolina.",University of North Carolina]US
3410,"Evidence-Based Practice Center, Mayo Clinic, Rochester, Minnesota.",Mayo Clinic]US
3411,"Indiana University School of Medicine and VA Medical Center, Indianapolis, IN.",VA Health Systems Research]US
3412,"Division of Transplantation, Feinberg School of Medicine, Northwestern University, Chicago, Illinois.",Northwestern Univerisity]US
3413,"Department of Medicine, Jacobi Medical Center, Bronx, NY.",Montefiore]US
3419,"Division of Molecular Pathology and Genomics, University of Minnesota, Minneapolis, Minnesota.",University of Minnesota]US
3420,"Division of Nephrology, University of Texas Southwestern Medical Center, Dallas, Texas.",University of Texas]US
3421,"Department of Pathology and Laboratory Medicine, Cedars-Sinai Medical Center, Los Angeles, California.",University of California]US
3422,"National Institute of Diabetes, Digestive and Kidney Diseases, National Institutes of Health, Bethesda, Maryland.",National Institutes of Health]US
3423,"Division of Cardiothoracic Surgery, Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University in St. Louis]US
3424,"Department of Pharmacy Practice, Lipscomb University College of Pharmacy, Nashville, Tennessee.",Lipscomb University]US
3425,"Department of Pediatrics, Children's Hospital of Philadelphia, Philadelphia, Pennsylvania",University of Pennsylvania]US
3426,"Division of Thoracic Surgery, Mayo Clinic, Rochester, MN.",Mayo Clinic]US
3427,"Department of Medicine, Johns Hopkins University School of Medicine, Baltimore, Maryland, USA",Johns Hopkins University]US
3429,"Divisions of Nephrology and Pulmonary, Critical Care, and Sleep Medicine, Department of Internal Medicine, University of New Mexico, Albuquerque, New Mexico.",University of New Mexico]US
3434,"Division of Nephrology, Columbia University Medical Center and the New York Presbyterian Hospital, New York, New York.",Columbia University]US
3435,"Department of Pulmonary Medicine, Cleveland Clinic, Cleveland, Ohio, USA. Electronic address: valapom@ccf.org.",Case Western Reserve University]US
3437,"Nephrology, Department of Medicine, University of Rochester Medical Center Rochester, New York, USA.",University of Rochester]US
3438,"Children's Hospital of Pennsylvania, Philadelphia, Pennsylvania.",University of Pennsylvania]US
3439,"Texas Institute for Measurement, Evaluation, and Statistics, University of Houston, Houston, Texas.",University of Houston]US
3442,"River City Pulmonology, Baptist Health System, San Antonio, Texas, USA",Tenet Health Inc]US
3443,"Division of Pediatric Nephrology, Boston Children's Hospital, Boston, MA, 2115, USA.",Harvard University]US
3444,"Center for Clinical Epidemiology and Biostatistics, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA.",University of Pennsylvania]US
3449,"Renal-Electrolyte and Hypertension Division, University of Pennsylvania Perelman School of Medicine, Philadelphia, Pennsylvania, USA",University of Pennsylvania]US
3450,"Children's of Alabama, Birmingham, Alabama, USA.",University of Alabama]US
3451,"Departments of Pediatrics and Pathology, Case Western Reserve University, Cleveland, OH.",Case Western Reserve University]US
3454,"School of Nursing, University of Northern Colorado, Greeley, Colorado, USA.",University of Northern Colorado]US
3457,"Johns Hopkins School of Nursing, Baltimore, Maryland, USA.",Johns Hopkins University]US
3459,"Laboratory of Applied Precision Omics (APO),National Heart,Lung and Blood Institute (NHLBI),National Institutes of Health,Bethesda,Maryland,USA",National Institutes of Health]US
3464,"Integris Baptist Medical Center, Transplant Division, Oklahoma City, Oklahoma, USA.",Integris Health Inc]US
3465,"Center for Individualized Medicine, Mayo Clinic, Rochester, MN.",Mayo Clinic]US
3469,"Section of Nephrology & Hypertension, LSU Health New Orleans School of Medicine, New Orleans, Louisiana.",Louisiana State University]US
3470,"Medical University of South Carolina, Charleston, South Carolina.",University of South Carolina]US
3473,"Division of Nephrology, VA New York Harbor Healthcare System, New York, New York.",VA Health Systems Research]US
3474,"Department of Medicine, Division of Nephrology, Tufts Medical Center, Boston, Massachusetts.",Tufts University]US
3478,"Department of Surgery, Stanford University School of Medicine, Palo Alto, California, USA.",Stanford University]US
3482,"Duke Clinical Research Institute, School of Medicine, Duke University, Durham, North Carolina.",Duke University]US
3483,"Children's Hospital of Pittsburgh of UPMC, Pittsburgh, Pennsylvania, USA",University of Pittsburgh]US
3484,"Department of Surgery, University of Iowa Carver College of Medicine, Iowa City, Iowa, USA.",University of Iowa]US
3487,"Division of Nephrology, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University]US
3489,"Division of Nephrology and Hypertension , Mayo Clinic , Rochester, Minnesota.",Mayo Clinic]US
3495,"Center for Clinical Epidemiology and Biostatistics, University of Pennsylvania, Philadelphia, Pennsylvania, USA. Electronic address: Vishnu.potluri@pennmedicine.upenn.edu.",University of Pennsylvania]US
3500,"VA San Diego Healthcare System and UC San Diego Health, La Jolla, California.",University of California]US
3501,"Section of Nephrology and Hypertension, Department of Medicine, Tulane University, New Orleans, Louisiana. Electronic address: falvarado@tulane.edu.",Tulane University]US
3503,"Division of Nephrology, Tulane University, New Orleans, Louisiana.",Tulane University]US
3506,"Division of Nephrology, Department of Internal Medicine, Allegheny General Hospital, Pittsburgh, Pennsylvania, USA.",Drexel University]US
3508,"Renal and Pancreas Transplant Division, Cooperman Barnabas Medical Center, Livingston, New Jersey, USA.",Rutgers University]US
3509,"Division of Nephrology, Department of Medicine, University of Michigan, Ann Arbor, MI.",University of Michigan]US
3510,"Department of Pediatrics, Cleveland Clinic Children's and Case Western Reserve University, Cleveland, Ohio.",Case Western Reserve University]US
3514,"Department of Medicine, University of Michigan School of Medicine, Ann Arbor, MI, USA.",University of Michigan]US
3515,"Department of Anesthesia, University of California San Diego, San Diego, California, USA.",University of California]US
3516,"Division of Gastroenterology and Hepatology, Department of Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania, USA",University of Pennsylvania]US
3517,"Department of Epidemiology, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland",Johns Hopkins University]US
3519,"Department of Kidney Medicine, Cleveland Clinic Foundation, Cleveland, Ohio.",Case Western Reserve University]US
3520,"Department of Emergency Medicine, Geriatric Research, Education and Clinical Center (GRECC), Vanderbilt University Medical Center and Veterans Affairs Tennessee Valley Healthcare System, Nashville, Tennessee.",Vanderbilt University]US
3522,"Department of Medicine, Division of Nephrology, Columbia University, New York, NY.",Columbia University]US
3530,"Stanford Immunology, Stanford University School of Medicine, Palo Alto, California, USA.",Stanford University]US
3531,"Department Medicine, Weill Cornell Medical College of Cornell University, New York, New York, USA.",Cornell University]US
3533,"Department of Laboratory Medicine and Pathology, Mayo Clinic, Rochester, Minnesota.",Mayo Clinic]US
3536,"Clinical and Translational Science Institute, University of Minnesota, Minneapolis, MN.",University of Minnesota]US
3537,"Nephrology Section, San Francisco VA Medical Center and Division of Nephrology, University of California, San Francisco, California.",VA Health Systems Research]US
3539,"Department of Pathology, Stanford University School of Medicine, Stanford, California, USA.",Stanford University]US
3540,"Cedars-Sinai Smidt Heart Institute, Los Angeles, California, USA.",University of California]US
3541,"Department of Obstetrics and Gynecology, Reproductive Endocrinology and Infertility, University Hospitals Cleveland Medical Center, Cleveland, OH.",Case Western Reserve University]US
3543,"Department of Pediatrics, Levine Children's Hospital at Atrium, Charlotte, North Carolina.",Wake Forest University]US
3544,"Department of Laboratory Medicine and Pathology, Mayo Clinic, Rochester, MN.",Mayo Clinic]US
3547,"Brigham and Women's Hospital, Harvard Medical School, Harvard T.H. Chan School of Public Health, Boston, Massachusetts.",Harvard University]US
3548,"Division of Nephrology, Children's National Hospital, Washington, DC.",George Washington University]US
3550,"W. Harry Feinstone Department of Molecular Microbiology and Immunology, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, USA.",Johns Hopkins University]US
3551,"Center for Transplantation Sciences, Department of Surgery, Massachusetts General Hospital/Harvard Medical School, Boston, Massachusetts, USA.",Harvard University]US
3552,"Department of Epidemiology and Biostatistics, University of California, San Francisco, California.",University of California]US
3555,"Clinical Pathology and Laboratory Medicine, Weill Cornell Medical College, New York, New York.",Cornell University]US
3556,New Mexico Department of Health.,New Mexico Department of Health]US
3560,"Federation Bio, South San Francisco, California.",Federation Bio Inc]US
3563,"Department of Nephrology and Hypertension, Weill Cornell Medical College, New York, New York.",Cornell University]US
3565,"Division of Nephrology, Department of Medicine, Massachusetts General Hospital, Harvard Medical Center, Boston, Massachusetts.",Harvard University]US
3567,"Department of Surgery, Division of Cardiothoracic Surgery, University of California San Diego, San Diego, California, USA.",University of California]US
3569,"Department of Medicine, Division of Nephrology, Massachusetts General Hospital and Harvard Medical School, Boston, Massachusetts.",Harvard University]US
3570,"Seattle Children's Research Institute, Seattle, Washington, USA",University of Washington]US
3573,"Department of Anesthesiology and Perioperative Medicine, University of Pittsburgh School of Medicine, Pittsburgh, PA.",University of Pittsburgh]US
3574,"Department of Medicine, University of Nebraska Medical Center, Omaha, Nebraska.",University of Nebraska]US
3575,"Department of Surgery, School of Medicine, University of Maryland, Baltimore, MD.",University of Maryland]US
3577,"Division of Transplant Surgery, Mayo Clinic Arizona, Phoenix, Arizona.",Mayo Clinic]US
3578,"Section of Health Services Research, Department of Medicine, Baylor College of Medicine, Houston, Texas",Baylor College of Medicine]US
3581,"Division of Biostatistics, School of Public Health, University of Minnesota, Minneapolis, MN.",University of Minnesota]US
3582,"Department of Gastroenterology and Nutrition, Geisinger, Danville, Pennsylvania",Geisinger Health]US
3583,"Care Delivery, Fresenius Kidney Care, Waltham, Massachusetts.",Fresenius Health]US
3584,"Department of Medicine, Duke University, Durham, North Carolina",Duke University]US
3585,"Department of Biomedical Engineering, SUNY Buffalo, Buffalo, New York.",State University of New York]US
3586,"Division of Nephrology and Hypertension, Department of Medicine, Vanderbilt University Medical Center, Nashville, Tennesse.",Vanderbilt University]US
3587,"Division of Nephrology and Hypertension, Loyola University Medical Center, Maywood, Illinois.",Loyola University]US
3588,"Section of Nephrology, Selzman Institute for Kidney Health, Baylor College of Medicine, Houston, Texas.",Baylor College of Medicine]US
3589,"Revivicor, Blacksburg, VA.",Revivicor Inc]US
3591,"Division of Nephrology, Department of Medicine, University of Illinois, Chicago, Illinois.",University of Illinois]US
3593,"Department of Biomedical Informatics, Cancer Center, Department of Pathology, Department of Pharmacological Sciences, Stony Brook University, Stony Brook, New York.",State University of New York]US
3594,"Immunogenetics/HLA laboratory Bloodworks Northwest, Seattle, Washington, USA.",Bloodworks Northwest]US
3595,"Baylor Scott & White Annette C. and Harold C. Simmons Transplant Institute, Baylor University Medical Center, Dallas, Texas, USA.",Baylor Scott & White Health]US
3596,"Department of Medicine, Emory University, Atlanta, Georgia, USA",Emory University]US
3598,"Division of Renal, Electrolyte, and Hypertension, Department of Medicine, University of Pennsylvania, Philadelphia, PA.",University of Pennsylvania]US
3600,"Division of Kidney Diseases and Hypertension, Department of Medicine, Donald and Barbara Zucker School of Medicine at Hofstra/Northwell, Great Neck, New York.",Northwell Health]US
3602,"Department of Surgery, Renal Transplant Division, Erie County Medical Center, Buffalo, New York, USA.",State University of New York]US
3604,"Chronic Disease Research Group, Hennepin Healthcare Research Institute, Minneapolis, Minnesota.",University of Minnesota]US
3605,"Medical Service, Veterans Affairs Health Care System, San Francisco, California, USA. Electronic address: Daniel.calabrese@ucsf.edu.",VA Health Systems Research]US
3606,"Selzman Institute for Kidney Health, Section of Nephrology, Baylor College of Medicine, Houston, Texas. Electronic address: carl.walther@bcm.edu.",Baylor College of Medicine]US
3611,"Division of General Internal Medicine, Brody School of Medicine, East Carolina University, Greenville, North Carolina.",East Carolina University]US
3612,"Division of Nephrology, Department of Medicine, Johns Hopkins University School of Medicine, Baltimore, Maryland. Electronic address: teresa.chen2@ucsf.edu.",Johns Hopkins University]US
3613,"Division of General, Geriatric, Palliative, and Hospital Medicine, University of Virginia School of Medicine, Charlottesville, Virginia.",University of Virginia]US
3614,"Organ Procurement and Transplantation Network, United Network for Organ Sharing, Richmond, VA.",United Network for Organ Sharing]US
3615,"Division of Pharmacotherapy and Experimental Therapeutics, UNC Eshelman School of Pharmacy, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina",University of North Carolina]US
3619,"Center for Liver Disease and Transplantation, Columbia University, Vagelos College of Physicians and Surgeons, New York, New York, USA.",Columbia University]US
3620,"Department of Medicine, Maine Medical Center, Portland, ME.",Tufts University]US
3622,"Pediatrics, University of Washington School of Medicine, Seattle, Washington, USA.",University of Washington]US
3624,"Division of Nephrology, Columbia University, New York, New York, USA.",Columbia University]US
3626,"Chronic Kidney Disease Section, National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Phoenix, Arizona.",National Institutes of Health]US
3627,"Department of Urology, University of Alabama at Birmingham, Birmingham, Alabama.",University of Alabama]US
3628,"Quantitative Health Sciences, Mayo Clinic, Rochester, MN.",Mayo Clinic]US
3632,"Division of Nephrology and Hypertension, University Hospitals Cleveland Medical Center, Case Western Reserve University, Cleveland, Ohio.",Case Western Reserve University]US
3633,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, Maryland, USA.",National Institutes of Health]US
3634,"Division of Transplant Surgery, Department of Surgery, Medical College of Wisconsin, Milwaukee, WI.",Medical College of Wisconsin]US
3635,"Department of Medicine (Nephrology), Stanford University, Stanford, California.",Stanford University]US
3638,"Department of Medicine, Emory University, Atlanta, Georgia.",Emory University]US
3639,"Office of Medical Education, University of Virginia School of Medicine, Charlottesville, Virginia.",University of Virginia]US
3641,"Department of Pathology, Atrium Health Wake Forest Baptist, Winston-Salem, North Carolina, USA.",University of North Carolina]US
3643,"Department of Pediatrics, Oregon Health and Science University, Portland, Oregon.",Oregon Health and Science University]US
3645,"Department of Surgery, University of Massachusetts Memorial Medical Center, Worcester, Massachusetts, USA.",University of Massachusetts]US
3651,"Department of Health and Human Physiology, The University of Iowa, Iowa City, Iowa.",University of Iowa]US
3652,"Division of Cardiology, Department of Medicine, Washington University School of Medicine, St. Louis, MO.",Washington University in St. Louis]US
3653,"Division of Pediatric Hematology/Oncology, Boston Children's Hospital, Boston, Massachusetts, USA",Harvard University]US
3654,"Division of Cardiovascular Medicine, Vanderbilt University Medical Center, Nashville, Tennessee, USA.",Vanderbilt University]US
3659,"Division of Rheumatology, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts.",Harvard University]US
3661,"Robert D. and Patricia E. Kern Center for the Science of Health Care Delivery, Mayo Clinic, Rochester, MN.",Mayo Clinic]US
3664,"Otsuka Pharmaceutical Development & Commercialization, Inc, Rockville, Maryland.",Otsuka Inc]JP
3665,"Geriatrics Division, Department of Medicine, Hennepin HealthCare, and Berman Center for Outcomes and Clinical Research, Hennepin HealthCare Research Institute, Minneapolis, Minnesota",University of Minnesota]US
3667,"Population Health Sciences, University of Utah School of Medicine, Salt Lake City, Utah.",University of Utah]US
3673,"Renal Associates P.A., San Antonio, Texas.",Renal Associates P.A.]US
3675,"Tufts Medical Center, Boston, Massachusetts.",Tufts University]US
3677,"Roswell Park Comprehensive Cancer Center, Buffalo, New York, USA.",State University of New York]US
3678,"Department of Medicine, University of Wisconsin, Madison, Wisconsin, USA.",University of Wisconsin]US
3682,"Department of Surgery, Abdominal Transplantation, Stanford University, Palo Alto, CA.",Stanford University]US
3683,"Section of Nephrology , Baylor College of Medicine , Selzman Institute for Kidney Health , Houston , Texas.",Baylor College of Medicine]US
3685,"Vitaeris Inc (acquired by CSL Behring, King of Prussia, PA, USA), Vancouver, BC, Canada.",CSL Ltd]US
3686,"Geriatric Research and Education Clinical Center, VA Palo Alto Health Care System, Palo Alto, California.",VA Health Systems Research]US
3688,"The Rogosin Institute, Weill Cornell Medical College, New York, New York.",Cornell University]US
3689,"Metabolon, Morrisville, North Carolina.",Metabolon Inc]US
3690,"Baylor College of Medicine, Houston, Texas.",Baylor College of Medicine]US
3692,"Department of Psychiatry, Stanford University, Palo Alto, CA.",Stanford University]US
3694,"Division of Nephrology, Seattle Children's Hospital, Seattle, Washington.",University of Washington]US
3696,"Department of Biostatistics and Data Science, Wake Forest University School of Medicine, Winston-Salem, North Carolina.",Wake Forest University]US
3697,"Division of Nephrology and Hypertension, Mayo Clinic, Jacksonville, Florida.",Mayo Clinic]US
3699,"Pediatric Nephrology Department, David Geffen School of Medicine at UCLA, Los Angeles, California, USA.",University of California]US
3701,"Department of Surgery, Stanford University, Palo Alto, California, USA.",Stanford University]US
3702,"Division of Hospital Medicine, Department of Medicine, University of California-San Francisco, San Francisco, California, USA.",University of California]US
3705,"Department of Medicine, University of Pittsburgh, Pittsburgh, PA.",University of Pittsburgh]US
3707,"Joslin Diabetes Center at Beth Israel Deaconess Medical Center and Harvard Medical School, Boston, Massachusetts.",Harvard University]US
3708,"Quantitative Sciences Unit, Department of Medicine, Stanford University School of Medicine, Stanford, California.",Stanford University]US
3711,"Thayer School of Engineering, Dartmouth College, Hanover, NH, USA.",Dartmouth College]US
3713,"Divisions of Nephrology, Department of Medicine, University of California-San Francisco, San Francisco, California.",University of California]US
3716,"Genentech, Inc., South San Francisco.",Genentech Inc]US
3719,"Renal Division, Schuster Family Transplantation Research Center, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts.",Harvard University]US
3720,"Division of Endocrinology, Emory University School of Medicine, Atlanta, Georgia.",Emory University]US
3725,"Department of Physical Medicine and Rehabilitation, Mayo Clinic, Rochester, MN.",Mayo Clinic]US
3726,"Boston Medical Center, Boston, MA.",Boston University]US
3727,"Department of Medicine, Baylor College of Medicine, Houston, TX.",Baylor College of Medicine]US
3730,"Department of Surgery and Emory Transplant Center, Suite 5105, 101 Woodruff Circle, Atlanta, Georgia 30322. Electronic address: mandy.ford@emory.edu.",Emory University]US
3732,"Division of Infectious Diseases, College of Medicine, University of Florida, Gainesville, Florida, USA.",University of Florida]US
3733,"Athinoula A. Martinos Center for Biomedical Imaging, Department of Radiology, Massachusetts General Hospital and Harvard Medical School, Charlestown, Massachusetts.",Harvard University]US
3734,"Division of Precision Medicine, New York University Grossman School of Medicine, New York, New York.",New York University]US
3741,"Kidney Health Research Collaborative, Department of Medicine, University of California-San Francisco, San Francisco, California.",University of California]US
3743,"Kaiser Permanente, Hawaii Region, and Moanalua Medical Center, Honolulu, Hawaii.",Kaiser Permanente]US
3745,"Department of Medicine, Division of Bone Marrow Transplant, University of California San Diego, San Diego, California, USA.",University of California]US
3746,"Division of Nephrology and Hypertension, Henry Ford Hospital, Detroit, Michigan.",Henry Ford Health]US
3747,"Research Division, Joslin Diabetes Center, One Joslin Place, Boston, Massachusetts.",Harvard University]US
3749,"Transplant and Immunocompromised Host Infectious Diseases, Infectious Diseases Division, Massachusetts General Hospital, Harvard Medical School, Boston, MA.",Harvard University]US
3750,"Department of Medicine, Emory University, Atlanta, Georgia, USA.",Emory University]US
3751,"Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University]US
3753,"Department of Epidemiology and Population Health, Stanford University School of Medicine, Stanford, California.",Stanford University]US
3754,"Cardiovascular Division, Brigham and Women's Hospital, Boston, Massachusetts.",Harvard University]US
3756,"Pediatric Nephrology Department, Seattle Children, Seattle, New York, USA.",University of Washington]US
3757,"Medical Practice Evaluation Center, Massachusetts General Hospital, Boston, MA.",Harvard University]US
3758,"One Lambda, West Hills, CA.",Thermo Fisher Inc]US
3759,"Renal, Electrolyte, and Hypertension Division, Department of Medicine, University of Pennsylvania, Perelman School of Medicine, Philadelphia, Pennsylvania.",University of Pennsylvania]US
3764,"Department of Pharmacy and Therapeutics, School of Pharmacy, University of Pittsburgh, Pittsburgh, Pennsylvania.",University of Pittsburgh]US
3767,"New York Blood Center Enterprises, Immunohematology and Genomics, New York, New York, USA.",New York Blood Center Enterprises]US
3769,"Columbia University Irving Medical Center, New York, New York.",Columbia University]US
3771,"Northwest Kidney Centers, Seattle, Washington.",Northwest Kidney Centers]US
3772,"Division of Cardiovascular and Clinical Epidemiology, Johns Hopkins University, Baltimore, Maryland.",Johns Hopkins University]US
3779,"Department of Medicine, University of California-San Francisco, San Francisco, California. Electronic address: chi.chu@ucsf.edu.",University of California]US
3783,"Children's Hospital at Montefiore, Albert Einstein College of Medicine, Bronx, New York.",Albert Einstein College of Medicine]US
3791,"Department of Microbiology and Immunology, Sidney Kimmel Medical College, Thomas Jefferson University, Philadelphia, Pennsylvania, USA.",Thomas Jefferson University]US
3793,"Mount Sinai Clinical Intelligence Cente, Icahn School of Medicine at Mount Sinai, New York, New York.",Mount Sinai]US
3795,"Section of Cardiology, Michael E. DeBakey Veterans Affairs Medical Center, Houston, Texas.",VA Health Systems Research]US
3796,"Department of Medicine, University of Illinois, Chicago, Illinois.",University of Illinois]US
3797,"Transplantation Research Center, Renal Division, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts (MAP).",Harvard University]US
3798,"Yale University, Department of Biomedical Engineering, New Haven, Connecticut, USA.",Yale University]US
3801,"NextGen Precision Health,University of Missouri,Columbia,Missouri,USA. Electronic address: esma.yolcu@health.missouri.edu.",University of Missouri]US
3806,"Division of Hematology-Oncology, Department of Pediatrics, Baylor College of Medicine, Texas Children's Hospital, Houston, Texas, USA.",Baylor College of Medicine]US
3810,"Department of Population and Quantitative Health Sciences, University of Massachusetts Chan Medical School, Worcester, Massachusetts.",University of Massachusetts]US
3812,"Gastroenterology and Hepatology, Department of Medicine, University of California-San Francisco, San Francisco, California.",University of California]US
3814,"Division of Nephrology, Department of Medicine, Houston Methodist Hospital, Houston, Texas.",Cornell University]US
3815,"Department of Pediatrics, University of Missouri-Kansas City School of Medicine, Kansas City, Missouri.",University of Missouri]US
3818,"University of South Carolina School of Medicine, Columbia, South Carolina, USA.",University of South Carolina]US
3819,"Department of Psychiatry and Psychology, Mayo Clinic, Jacksonville, FL.",Mayo Clinic]US
3820,"Department of Population Health Sciences, School of Medicine, Duke University, Durham, North Carolina.",Duke University]US
3822,"VA Cooperative Studies Program, VA Boston Healthcare System, Boston, Massachusetts.",VA Health Systems Research]US
3823,"Department of Medicine, Columbia University Irving Medical Center, New York, NY.",Columbia University]US
3824,"Department of Surgery, University of Maryland, Baltimore, MD.",University of Maryland]US
3825,"Johns Hopkins University, School of Medicine, Division of Nephrology, Baltimore, MD.",Johns Hopkins University]US
3829,"Jean Mayer Human Nutrition Research Center on Aging, US Department of Agriculture, Boston, Massachusetts.",Tufts University]US
3832,"Division of Infectious Diseases, Department of Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA.",University of Pennsylvania]US
3834,"Providence Medical Research Center, Providence Health Care, Spokane, WA, USA.",Providence Health Inc]US
3835,"Department of Population and Data Sciences, University of Texas Southwestern Medical Center, Dallas, TX",University of Texas]US
3838,"Kidney Diseases Branch, National Institute of Diabetes and Digestive and Kidney, National Institutes of Health, Bethesda, MD.",National Institutes of Health]US
3842,"School of Nursing, University of Texas, Austin, Texas, USA.",University of Texas]US
3843,"Genome Transplant Genomics (GTD), Stanford University School of Medicine, Palo Alto, California, USA",Stanford University]US
3845,"Department of Biostatistics, Epidemiology, and Informatics, University of Pennsylvania Perelman School of Medicine, Philadelphia, Pennsylvania, USA.",University of Pennsylvania]US
3848,"Department of Medicine, UNC Health Southeastern, Lumberton, North Carolina",University of North Carolina]US
3849,"Barbara T. Murphy Division of Nephrology, Mt. Sinai School of Medicine, New York, New York.",Mount Sinai]US
3853,"Department of Neurosurgery, Stanford University, Stanford, CA.",Stanford University]US
3854,"Renal Division, Department of Medicine, Emory University School of Medicine, Atlanta, Georgia.",Emory University]US
3855,"Department of Surgery, University of Alabama, Birmingham, Alabama, USA.",University of Alabama]US
3857,"Department of Surgery, Scripps Clinic and Green Hospital, La Jolla, California, USA.",Scripps Health Inc]US
3859,"Department of Biostatistics and Bioinformatics, School of Medicine, Duke University, Durham, North Carolina",Duke University]US
3860,"Division of Gastroenterology, John T. Milliken Department of Medicine, Washington University School of Medicine, St Louis, Missouri. Electronic address: dalpers@wustl.edu.",Washington University in St. Louis]US
3865,"Division of Nephrology, Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York.",Mount Sinai]US
3866,"Section of Infectious Diseases, Boston Medical Center, Boston, Massachusetts.",Boston University]US
3870,"Renal-Electrolyte and Hypertension Division, Department of Medicine and Department of Biostatistics, Epidemiology and Informatics, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, PA. Electronic address: peter.reese@pennmedicine.upenn.edu.",University of Pennsylvania]US
3872,"George Washington University School of Medicine, Washington, DC.",George Washington University]US
3873,"Department of Medicine, NYU Grossman School of Medicine, New York, New York.",New York University]US
3876,"Association of American Medical Colleges, Washington, DC.",Association of American Medical Colleges]US
3877,"Division of Nephrology, Department of Medicine, School of Medicine, Stanford University, Stanford",Stanford University]US
3878,"Division of Healthcare Delivery Science & Innovation, Department of Population Health Sciences, Weill Cornell Medicine, New York, New York.",Cornell University]US
3879,"Division of Genetic Medicine, Vanderbilt University Medical Center, Nashville, Tennessee, USA.",Vanderbilt University]US
3880,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA.",University of Pennsylvania]US
3884,"Division of Infectious Diseases and Clinical Epidemiology, Intermountain Healthcare, Salt Lake City, Utah.",Intermountain Health Inc]US
3887,"Global Medical Office, Fresenius Medical Care, Charlotte, North Carolina.",Fresenius Health]US
